"","OTU","Sample","Abundance","Tank","Location","Treatment","Source","Combined","Kingdom","Phylum","Class","Order","Family","Genus","sd","median"
"289","ASV_283","Anterior",0.0131832638465468,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Below Threshold",0.0185378287568069,0.00120580135146215
"290","ASV_283","Precipitates",0.00241160270292431,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Below Threshold",0.00421388980898838,0.00120580135146215
"291","ASV_283","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Below Threshold",0,0.00120580135146215
"292","ASV_283","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Below Threshold",0,0.00120580135146215
"293","ASV_288","Precipitates",0,NA,"Precipitates",50,NA,NA,"Archaea","Other","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Below Threshold",0,0
"294","ASV_288","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Archaea","Other","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Below Threshold",0,0
"295","ASV_288","Posterior",0,NA,"Posterior",NA,NA,NA,"Archaea","Other","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Below Threshold",0,0
"296","ASV_288","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Archaea","Other","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Below Threshold",0,0
"297","ASV_290","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","Below Threshold",0.00152888309972294,0
"298","ASV_290","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","Below Threshold",0,0
"299","ASV_290","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","Below Threshold",0,0
"300","ASV_290","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","Below Threshold",0,0
"301","ASV_294","Anterior",0.0379018835588221,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0.0532962576758197,0.000723480810877293
"302","ASV_294","Precipitates",0.00144696162175459,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0.00630915018339936,0.000723480810877293
"303","ASV_294","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0,0.000723480810877293
"304","ASV_294","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0,0.000723480810877293
"305","ASV_296","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"306","ASV_296","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"307","ASV_296","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"308","ASV_296","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"309","ASV_3","Anterior",23.5930985613763,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Thaumasiovibrio",20.8766182203992,16.2084525101334
"310","ASV_3","Precipitates",22.9873969642745,NA,"Precipitates",50,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Thaumasiovibrio",20.999853998054,16.2084525101334
"311","ASV_3","Fluid",9.42950805599223,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Thaumasiovibrio",8.05558556084249,16.2084525101334
"312","ASV_3","Posterior",4.12792859799182,NA,"Posterior",NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Thaumasiovibrio",5.39170045712813,16.2084525101334
"313","ASV_30","Anterior",0.0725079511560074,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.101958058162438,0.00509147021540743
"314","ASV_30","Precipitates",0.00964641081169724,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.030849448496715,0.00509147021540743
"315","ASV_30","Fluid",0.000536529619117623,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00164949145941009,0.00509147021540743
"316","ASV_30","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0.00509147021540743
"317","ASV_300","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Below Threshold",0.000711262795820278,0
"318","ASV_300","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Below Threshold",0,0
"319","ASV_300","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Below Threshold",0,0
"320","ASV_300","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Below Threshold",0,0
"321","ASV_302","Anterior",0.0032958159616367,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00463445718920171,0.000723480810877293
"322","ASV_302","Precipitates",0.00144696162175459,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00408672873298615,0.000723480810877293
"323","ASV_302","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0.000723480810877293
"324","ASV_302","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0.000723480810877293
"325","ASV_303","Precipitates",0.000964641081169724,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Below Threshold",0.00216520642314753,0
"326","ASV_303","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Below Threshold",0,0
"327","ASV_303","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Below Threshold",0,0
"328","ASV_303","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Below Threshold",0,0
"329","ASV_31","Precipitates",0.00530552594643348,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00936227162392682,0.000268264809558812
"330","ASV_31","Fluid",0.000536529619117623,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00127626024990453,0.000268264809558812
"331","ASV_31","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0.000268264809558812
"332","ASV_31","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0.000268264809558812
"333","ASV_311","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Chitinophagales","Saprospiraceae","Below Threshold",0,0
"334","ASV_311","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Chitinophagales","Saprospiraceae","Below Threshold",0,0
"335","ASV_311","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Chitinophagales","Saprospiraceae","Below Threshold",0,0
"336","ASV_311","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Chitinophagales","Saprospiraceae","Below Threshold",0,0
"337","ASV_315","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Parvibaculales","PS1 clade","Below Threshold",0,0
"338","ASV_315","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Parvibaculales","PS1 clade","Below Threshold",0,0
"339","ASV_315","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Parvibaculales","PS1 clade","Below Threshold",0,0
"340","ASV_315","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Parvibaculales","PS1 clade","Below Threshold",0,0
"341","ASV_32","Precipitates",0.0255629886509977,NA,"Precipitates",50,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_X",0.031706108236663,0.0106347636283883
"342","ASV_32","Anterior",0.0148311718273652,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_X",0.018396749172435,0.0106347636283883
"343","ASV_32","Fluid",0.00643835542941148,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_X",0.199588079011958,0.0106347636283883
"344","ASV_32","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_X",0,0.0106347636283883
"345","ASV_321","Fluid",0.0482876657205861,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Below Threshold",3.01567398677575,0
"346","ASV_321","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Below Threshold",0,0
"347","ASV_321","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Below Threshold",0,0
"348","ASV_321","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Below Threshold",0,0
"349","ASV_331","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"350","ASV_331","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"351","ASV_331","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"352","ASV_331","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"353","ASV_334","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Below Threshold",0,0
"354","ASV_334","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Below Threshold",0,0
"355","ASV_334","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Below Threshold",0,0
"356","ASV_334","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Below Threshold",0,0
"357","ASV_335","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade I","Below Threshold",0,0
"358","ASV_335","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade I","Below Threshold",0,0
"359","ASV_335","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade I","Below Threshold",0,0
"360","ASV_335","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade I","Below Threshold",0,0
"361","ASV_340","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Chitinophagales","Saprospiraceae","Below Threshold",0,0
"362","ASV_340","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Chitinophagales","Saprospiraceae","Below Threshold",0,0
"363","ASV_340","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Chitinophagales","Saprospiraceae","Below Threshold",0,0
"364","ASV_340","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Chitinophagales","Saprospiraceae","Below Threshold",0,0
"365","ASV_352","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0.00210305006113312,0
"366","ASV_352","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0,0
"367","ASV_352","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0,0
"368","ASV_352","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0,0
"369","ASV_36","Anterior",0.136776362407923,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0.192329973351871,0.00391277340321166
"370","ASV_36","Precipitates",0.00675248756818807,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0.0162902717275294,0.00391277340321166
"371","ASV_36","Fluid",0.00107305923823525,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0.00329898291882017,0.00391277340321166
"372","ASV_36","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0,0.00391277340321166
"373","ASV_364","Anterior",0.0065916319232734,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.00926891437840343,0.000509425079851243
"374","ASV_364","Fluid",0.000536529619117623,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.00164949145941009,0.000509425079851243
"375","ASV_364","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.000711262795820278,0.000509425079851243
"376","ASV_364","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0,0.000509425079851243
"377","ASV_365","Precipitates",0.00434088486526376,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00477372129510054,0.000823953990409176
"378","ASV_365","Anterior",0.00164790798081835,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00271576774754223,0.000823953990409176
"379","ASV_365","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0.000823953990409176
"380","ASV_365","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0.000823953990409176
"381","ASV_375","Posterior",0.0743770918557084,NA,"Posterior",NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",0.634777259513393,0.0202922967725055
"382","ASV_375","Fluid",0.0257534217176459,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",1.57453830625974,0.0202922967725055
"383","ASV_375","Anterior",0.0148311718273652,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",0.0525859959895977,0.0202922967725055
"384","ASV_375","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",0,0.0202922967725055
"385","ASV_376","Fluid",0.0230707736220578,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Below Threshold",0.433130854359918,0.00630250309128235
"386","ASV_376","Posterior",0.00826412131730094,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Below Threshold",0.0187213329589067,0.00630250309128235
"387","ASV_376","Precipitates",0.00434088486526376,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Below Threshold",0.00446790799542151,0.00630250309128235
"388","ASV_376","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Below Threshold",0,0.00630250309128235
"389","ASV_377","Precipitates",0.00434088486526376,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halomonadaceae","Below Threshold",0.00667496787785942,0
"390","ASV_377","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halomonadaceae","Below Threshold",0,0
"391","ASV_377","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halomonadaceae","Below Threshold",0,0
"392","ASV_377","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halomonadaceae","Below Threshold",0,0
"393","ASV_384","Precipitates",0.000964641081169724,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00420610012226624,0
"394","ASV_384","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"395","ASV_384","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"396","ASV_384","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"397","ASV_390","Precipitates",0.000964641081169724,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0.00305776619944589,0
"398","ASV_390","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0,0
"399","ASV_390","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0,0
"400","ASV_390","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0,0
"401","ASV_393","Precipitates",0.00192928216233945,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0.00408940273939084,0
"402","ASV_393","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0,0
"403","ASV_393","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0,0
"404","ASV_393","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0,0
"405","ASV_394","Precipitates",0.00434088486526376,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","Below Threshold",0.00457166068792156,0
"406","ASV_394","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","Below Threshold",0,0
"407","ASV_394","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","Below Threshold",0,0
"408","ASV_394","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","Below Threshold",0,0
"409","ASV_395","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"410","ASV_395","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"411","ASV_395","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"412","ASV_395","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"413","ASV_398","Anterior",0.00164790798081835,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.0216731686172518,0.000482320540584862
"414","ASV_398","Precipitates",0.000964641081169724,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00142252559164056,0.000482320540584862
"415","ASV_398","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0.000482320540584862
"416","ASV_398","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0.000482320540584862
"417","ASV_4","Anterior",72.2805398546545,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",25.4169286090377,7.44755381794763
"418","ASV_4","Posterior",9.25581587537705,NA,"Posterior",NA,NA,NA,"Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",12.8486452764175,7.44755381794763
"419","ASV_4","Precipitates",5.6392917605182,NA,"Precipitates",50,NA,NA,"Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",7.3094435236711,7.44755381794763
"420","ASV_4","Fluid",4.13503377453952,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",5.60194164026427,7.44755381794763
"421","ASV_402","Precipitates",0.00241160270292431,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0.00355631397910139,0
"422","ASV_402","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0,0
"423","ASV_402","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0,0
"424","ASV_402","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0,0
"425","ASV_406","Anterior",0.0032958159616367,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00463445718920171,0.000241160270292431
"426","ASV_406","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.000711262795820278,0.000241160270292431
"427","ASV_406","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0.000241160270292431
"428","ASV_406","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0.000241160270292431
"429","ASV_409","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.000711262795820278,0
"430","ASV_409","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"431","ASV_409","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"432","ASV_409","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"433","ASV_41","Precipitates",0.0409972459497133,NA,"Precipitates",50,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter",0.0520691055657119,0.014007217836956
